id,name,type,link,description,comment,coordinates
1266260,Paraje Natural Molino del Agua,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/paraje-natural-molino-del-agua/1266260,"
          El Paraje Natural Municipal Parque del Molino del Agua, con más de 17 Has., es otro de los espacios naturales protegidos de la ciudad, con una marcada singularidad. En él se ubica el sistema dunar más meridional de la Comunidad Valenciana, con abundantes dunas fósiles, y un subsuelo repleto de galerías subterráneas que, hasta hace no mucho tiempo, se establecían como un importante acuífero para la pedanía de La Mata. Un espacio natural en primera línea de mar, que permite disfrutar de tranquilos y fascinantes paseos entre pinares y dunas.
        ",,"38.0139259,-0.6584107"
1266556,Cueva del Rull,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/cueva-del-rull/1266556,"
          La Cueva del Rull se descubre en 1919 por José Vicente Mengual (El tío Rull) cuando al ir de cacería con su perro siguiendo a un conejo, éste entró en un agujero, en el cual hizo entrar también a un hurón para que lo hiciera salir, no saliendo ninguno. Al día siguiente intentó quitar unas piedras del agujero y se encontró con la cueva que lleva su apodo.

En los años sesenta, debido al auge del turismo, el ""tío Rull"" decide abrirla al público acondicionando algo los pasillos.

Actualmente es propiedad del Ayuntamiento, está acondicionada y abierta al público desde el 16 de Septiembre de 1995.

Ambientación geológica de la Vall d’Ebo
Desde el punto de vista geológico, La Vall d’Ebo está situada en una región con problemas tan interesantes que ya desde tiempos lejanos han merecido la atención de numerosos profesionales y especialistas.Sus características geológicas corresponden a la rama oriental prebética, en las proximidades del borde más externo respecto a la cadena alpina de plegamiento del sur de la península. La estratigrafía es variada y compleja, abarcando la columna estratigráfica desde el Triásico (Keuper) al Cuaternario. Los materiales mesozoicos están representados por un Keuper con carácter diapírico y una sedimentación continua desde el Dogger hasta el Senoniense. Sobre este conjunto se dispone discordante un segundo gran ciclo sedimentario de materiales terciarios (Mioceno). Finalmente, un extenso y poco potente recubrimiento cuaternario se extiende desde el borde de los relieves mesozoicos y terciarios hasta el mar.

La Cova del Rull se ha desarrollado en los conglomerados miocenos constituidos por bolos y gravas calizos redondeados que engloban una matriz arcillo-limosa y poseen una cimentación de tipo calcáreo muy variable.

A unos 100 metros de la entrada de la cueva, y yendo hacia el Oeste por la carretera, una falla transversal a la misma, pone en contacto a los conglomerados con las margas en facies ""Tap"". El macizo está afectado por diaclasas subverticales y abiertas. La cueva debe su existencia tanto a la acción disolvente del agua sobre los componentes calcáreos de los conglomerados, como a su acción de arrastre de la matriz limo-arcillosa, y a la que debe añadirse la acción combinada de la erosión y de hundimientos parciales, generalmente localizados.

La formación de la cueva también está ligada a otros factores geológicos de carácter tectónico, como son las fallas y los pliegues, traducidos en una fracturación del macizo rocoso que posibilita la entrada del agua y su circulación en el interior de la misma. Lenta y progresivamente este flujo cíe agua ha ido erosionando y ensanchando las fracturas por donde ha circulado. Bajo ciertas condiciones de presión y de temperatura el agua infiltrada ha podido disolver el CO2 de la atmósfera o el existente en el terreno por acción bacteriana, constituyendo un ácido que, aunque débil, ataca al carbonato de calcio de las rocas calcáreas (insoluble en agua), transformándose en bicarbonato cálcico (soluble), el cual es disuelto y transportado por el agua. Un cambio en las condiciones existentes puede invertir esta reacción química, depositándose carbonato cálcico en forma de estalactitas y de estalagmitas y liberándose nuevamente el CO2r es evidente que el proceso de crecimiento de la cueva solamente es posible con una circulación continua de agua. Si cesa la circulación, el desarrollo de la cueva se limita al producido por hundimientos.

Hoy día, la Cueva del Rull sigue siendo una de las pocas cuevas del levante español abiertas al público que aún siguen su proceso de formación continuada.
 

Horarios de Visitas
De Abril a Septiembre, de 10.30 hasta las 20.30h

De Noviembre al 14 de Enero, de 11.00 hasta las 17.00h

de 16 de Febrero a Marzo y Octubre, de 11.00 hasta las 18.30h

El 1 de Enero y el 25 de Diciembre de cada año permanecerá cerrada al público. Cerrada al público del 15 de Enero al 15 de Febrero.
 

Información
TEL: 965 571 413 - 966 400 525
        ",,"38.8111931,-0.1773844"
1266562,Paraje Natural Arenal L'Almorxó,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/paraje-natural-arenal-lalmorxo/1266562,"
          Naturaleza
Situado en el noroeste del término municipal de Petrer, el Paraje Natural Municipal Arenal de l'Almorxó constituye una formación dunar que destaca por su singularidad geológica y biológica. Con una superficie de más de 50 ha, en su interior incluye una microreserva de flora.

Siendo el arenal activo de interior más grande de la península, su origen se remonta a la Pequeña Edad de Hielo (siglos XV – XVII). Los sedimentos que lo forman provienen de la meteorización mecánica del Valle Vinalopó, la cual consiste en la desintegración de las rocas en pequeños fragmentos, producida por la humedad, los cambios de temperatura y actividad biológica. Estos fragmentos son transportados por el viento y depositados en la loma dando lugar al arenal.

Pese a ser un medio muy hostil, el calor y la escasez de agua no impiden que la vida se abra camino. Podemos encontrar vegetación muy distinta dependiendo de la zona, según sus características físicas: compactación de la arena, permeabilidad de la misma, escasez de agua… En la zona dunar encontramos especies típicas de arenales de costa:

Pegamoscas: fácil de reconocer gracias a que sus hojas son pegajosas y sus flores amarillas.
Cardo marítimo: su raíz puede adentrarse varios metros en el suelo en busca de agua. Además su peculiar color azulado lo diferencia del resto de cardos de la zona.
Pinos carrascos: los encontramos formando una masa arbórea que rodea los arenales.
Espino negro y enebro: suelen crecer bajo el pinar y tienen menor tamaño.
Especies aromáticas: también podemos encontrar romero, jara o estepa, jarillas o tomillo en las distintas zonas del arenal.

La peculiaridad del arenal permite que una amplia variedad de especies animales habiten en él, entre las que podemos encontrar:

Los escarabajos: representan las joyas entomológicas de la provincia. Entre ellos en el arenal encontramos el Erodius parvus, redondo y de color negro.
Los reptiles: como la lagartija colirroja, el eslizón ibérico o el lagarto ocelado. Este último es considerado el lagarto español de mayor tamaño ya que puede superar los 80 cm de longitud.
Los arácnidos: el representante más singular es la temida viuda negra. Esta particular araña fabrica su inconfundible nido en forma de túnel en los matorrales del arenal.
Las aves: las más habituales de avistar son el avión zapador y el abejaruco. Suele llamar la atención el abejaruco, de bonitos colores, que caza al vuelo los insectos que le sirven de alimento.

        ",,"38.509105,-0.7800878"
1266615,El Montgó,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/el-montgo/1266615,"
          El Montgó es uno de los tesoros de la ciudad de Dénia, siendo declarado parque natural en el 1987, a raíz de su fauna, su flora y sus valores paisajísticos.

En este parque encontramos más de 600 especies vegetales, repartidas entre 753 m. De altitud. Destacan el coscojar, el cantuesar, el hinojo marino, la violeta roquera valenciana, la escabiosa rupestre, la Sabina negra o el palmito.

Respecto al mundo animal destacan aves como la gaviota patiamarilla o la gaviota de audouin, y diversos rapaces, reptiles, anfibios y mamíferos (conejos, ginetas, lirones, ...)

Ofrece varias rutas de senderismo con las que disfrutar además del paseo, de una vistas maravillosas tanto de la montaña como del mar que encontramos a sus pies.


Un gigante de piedra en la costa alicantina
Excelente

Un enorme centinela de piedra emerge en la llanura de naranjos, cerca de la costa de Jávea y Denia. Para los geólogos, el Montgó es el resultado de un plegamiento ocurrido hace unos 10 millones de años, cuando el continente africano y el europeo chocaron; las placas horizontales que yacían bajo el mar se fracturaron y las zonas más frágiles emergieron a la superficie. 

Pero para los amantes del senderismo y el montañismo es un gigante atractivo y solitario en medio de la llanura alicantina, que pide a gritos ser ascendido hasta su cumbre. La característica silueta del Montgó, vigía silencioso de todos los avatares históricos ocurridos en esta orilla del Mediterráneo, separa los municipios alicantinos de Jávea y Denia. Es uno de los parques naturales más ricos en flora de la provincia alicantina, con 600 especies vegetales diferentes, entre ellas pino carrasco, cantueso, coscoja e hinojo marino.

La ascensión hasta su cima, a 753 metros de altitud, es muy fácil y apta para todos los que tengan un mínimo de condiciones físicas. Desde arriba la vista se pierde a norte y sur por los vericuetos de una costa donde se alternan los espacios que conservan aún un poco de su cubierta vegetal original, como el cabo San Antonio, con los desaguisados de la fiebre del ladrillo de la última década. Existen dos formas de aproximarse a la montaña. La más directa y corta es desde el campo de tiro de Les Planes, al que se accede desde la carretera de Jávea a Denia. Por aquí hay una hora y media a buen paso hasta la cima. Desde Denia el camino es mucho más largo, pero permite disfrutar de la ladera norte de la sierra.

Una cruz de madera marca la cima del Montgó. Con un poco de buena vista y en un día claro se aprecia hacia el sur el farallón rocoso y esbelto del peñón de Ifach sobresaliendo del azul marino frente a las costas de Calpe.
        ",,"38.8094242,0.1170567"
1269376,Cabezón de Oro,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/cabezon-de-oro/1269376,"
          El Cabezón de Oro (en valenciano, Cabeçó d'Or) es una sierra situada en la provincia de Alicante y el pico principal de dicha sierra, perteneciente a los términos municipales de Jijona, Relleu y Busot.​ La cima del pico se sitúa a 1210 metros sobre el nivel del mar.

A través de la misma transcurren varias rutas de senderismo de dificultades variadas.

El antiguo balneario de Aguas de Busot, actualmente en ruinas, se surtía de aguas termales.

A pesar de lo que literalmente indicaría su nombre, ""Cabezón de Oro"", o de la antigua mina de oro que existiría en el lugar, el vocablo Oro no hace referencia al mineral del oro, sino al agua. De hecho, en época del Al-Ándalus los árabes mantuvieron el vocablo íbero ""Ur"" para denominar a esta sierra, que significa ""Agua"", ya que en su interior fluía agua (Cuevas de Canelobre).

Tras la conquista y repoblación cristiana, se transliteró fonéticamente (y no semánticamente) al valenciano ""Or"" y al castellano ""Oro"". Así, ""Cabezón de Oro"" vendría a significar algo parecido a ""Cabezo de Aguas"".

Existe una leyenda popular local, probablemente de origen mudéjar, en la que se ridiculiza la inteligencia de los conquistadores cristianos porque creen que hay oro en el lugar, cuando en realidad es agua.

        ",,"38.5280657,-0.3952877"
1269379,Plaza de la Santísima Faz,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/plaza-de-la-santisima-faz/1269379,,"
          Preciosa plaza. Como dato curioso he de indicar: - Segunda parada de la Romeria de Santa Faz. - En antaño, era donde se iniciaba la ruta del CASCO HISTÓRICO/ANTIGUO  de Alicante.
        ","38.3455218,-0.4815347"
1300714,Parque de la Viña,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/parque-de-la-vina/1300714,"
          Esta bonita y amplia plaza fue el emplazamiento en el que el Hércules jugó sus partidos hasta los años 70. Ahora, muy reformada y con gran oferta gastronómica, rodeada de comercios de calidad, está muy cuidada y cuenta con una fuente muy particular muy querida por sus vecinos.
        ",,"38.3428055,-0.5097438"
1306814,Área Recreativa Natural Molí L'ombria,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/area-recreativa-natural-moli-lombria/1306814,"
          Al lado de Bañeres, al pie de la Serra de Mariola, de la que la localidad toma su apellido y su aire freso y limpio, se encuentra el Molí L'Ombria. Es un lugar al que hay que venir de cuando en cuando a respirar y desconectar. Se puede organizar un picnic en el área recreativa que hay allí y pasar un agradable día oyendo el arrullo de los pajaritos y el fluir del Río Vinalopó que por allí discurre. 
        ",,"38.7066719,-0.6639426"
1306884,Isla de Benidorm,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/isla-de-benidorm/1306884,"
          La Isla de Benidorm es una pequeña isla situada frente a la costa de Benidorm. Posee un elevado interés ecológico, paisajístico y medioambiental. Se encuentra a unas dos millas náuticas del puerto de Benidorm. Su superficie es de 7 hectáreas y tiene una longitud cercana a los 400 m2​ Por su localización y estructura se considera que es continuación de la próxima Sierra Helada.​

En el año 1834 la isla servía como refugio a varias familias de Benidorm y Villajoyosa, huidas de sus poblaciones ante una epidemia de cólera. Siglos antes, los piratas la utilizaban como base para sus ataques a poblaciones costeras.

La isla siempre ha tenido una gran riqueza piscícola y un fondo submarino muy codiciado por buceadores y submarinistas. La explotación de sus aguas siempre estuvo reservada a Benidorm hasta el año 1506, cuando el Rey Fernando hizo extensivo este privilegio también al pueblo de Villajoyosa.

Entre las aves que anidan en la isla destaca el paiño común. La fauna también la componen la lagartija ibérica, el vencejo pálido, la curruca cabecinegra, el halcón peregrino, entre otras.

Respecto a la flora de la isla destaca el acebuche, el cambrón, la risa de la virgen, la efedra, el marvavisco marítimo, la bufera, el ""espi blanc"", la sosa fina, la ceba marina, la vareta de San Josep, etc.

La leyenda más popular se refiere a que un caballero se enamoró de una bella dama a la que amó profundamente, pero no se atrevió a cortejar, por lo que durante meses pasó por la fuente del pueblo para observar disimuladamente a la joven recoger el agua. Sin embargo, una mañana el caballero esperó y esperó, pero la joven no apareció, por lo que preocupado, fue en busca de su amada para tristemente descubrir que había caído enferma. En aquel momento, en lo alto de la gran montaña, conocida como Puig Campana, vivía un temido pero sabio Brujo, por lo que el caballero decidió arriesgar su vida para subir la gran montaña y así poder consultar al temido Brujo el padecer de su amada, usando como principal arma, la esperanza de la posible recuperación de la joven. Tras alcanzar la dura cima de la montaña pasando por un sinfín de dificultades, rogó al Brujo que le diera la respuesta de la cura para la enfermedad de su amada; el Brujo le dijo que no había nada que hacer, el caballero suplicó por una mejor respuesta, a lo que el Brujo le contestó con una mirada gélida y distante, que no perdiera más el tiempo, que asumiera la realidad y que aprovechara el poco tiempo que le quedaba para disfrutar con la compañía de la muchacha, puesto que al ponerse el sol la joven moriría irremediablemente, pues así estaba escrito en las estrellas y así se dispondría. Observó en silencio unos segundos el anciano rostro del distante Brujo y de repente, tomó consciencia de la cruda realidad, asumiendo que poco más podía hacer salvo tratar de compartir con su amada el poco tiempo que le quedaba.
Habiendo asumido el funesto sino de la joven, reparó en todas las horas malgastadas tras el largo día en la montaña, por lo que consumido por la desesperación sacó su espada y asestó un golpe a la montaña rompiendo un fragmento de la misma, que cayó al mar, dando lugar a la isla de Benidorm; de ese modo, logró que ese día el sol se pusiera un poco más tarde, ya que cuando el sol pasara al otro lado de la alta montaña, seguiría iluminando a través de la hendidura creada durante unos minutos más el pueblo donde se hallaba su amada, ofreciéndole unos pocos segundos más para bajar y así poder acompañar a la bella joven antes de que lanzara su último suspiro.
Tal y como había profetizado el anciano Brujo, ese triste día, tras el último rayo de luz que logró alcanzar el humilde pueblo, el caballero observó como el alma de la inocente muchacha, abandonaba la belleza de su frágil cuerpo recostado sobre la vieja cama de una casa de pescadores.
Esa misma noche, el caballero colocó el inocente cuerpo de la chica en una pequeña embarcación y subiéndose a la misma, se dirigió hacia la isla que la desesperación de su amor había creado en las hermosas costas de la bahía de Benidorm. Al encontrarse con la pequeña embarcación frente a la isla coronada por una luminosa luna llena de marfil, clavó su espada e hizo que su pequeña embarcación se hundiera permitiendo que las tranquilas aguas del Mediterráneo se llevarán sus almas, asumiendo así su destino y entregándose a aquella benévola luna blanca frente a la roca que fue obra de su amor.
        ",,"38.5026583,-0.1301949"
1307478,La Fuente de la Mata,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/la-fuente-de-la-mata/1307478,"
          Un poquito más adelante de donde encontramos la Olivereta del Moro, aparece un camino, que a unos 3,5 kilómetros del pueblo, nos lleva a la Fuente de la Mata. Si seguimos este camino, llegaremos a una antigua masía, hoy en ruinas y donde podremos ver en el terreno de delante de la casa, un aljibe de piedra que fue construido a finales del siglo XIX por la familia propietaria de la casa.

Este aljibe tiene unas dimensiones de 11 metros de largo y 2,8 metros de ancho, y tiene 2 arcos en forma de curva en cada extremo que le confieren una importancia arquitectónica muy significativa.

Si seguimos la senda que baja a la fuente, llegaremos al paraje conocido como la Fuente de la Mata.

Este paraje fue acondicionado como zona recreativa, ya que es muy normal que la gente del pueblo y de los alrededores vaya a comerse la mona de Pascua en este lugar.

Aquí encontramos una fuente de piedra que no es otra cosa que un pozo que construyeron los árabes para aprovechar el agua para el campo. La fuente tiene 6 escalones de piedra en forma de dado para poder bajar y recoger agua.

Pero el signo más representativo que da nombre a este paraje, son los dos ejemplares de mata ( Pistacia lentiscus ) que nace entre las rocas de arriba de la fuente. Se trata de dos árboles monumentales de dimensiones gigantescas, y que posiblemente sean las matas más viejas y espectaculares de toda la Península Ibérica, y es todo un orgullo encontrarlas aquí, en el pueblo de Gata de Gorgos.
        ",,"38.7575972,0.0614427"
1307730,Paraje Natural Racó de Sant Bonaventura,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/paraje-natural-raco-de-sant-bonaventura/1307730,"
          El Paraje Natural Municipal Racó de Sant Bonaventura-Canalons, con una superficie de 18,34 hectáreas, se localiza en el término municipal de Alcoy en la provincia de Alicante.

El Racó de Sant Bonaventura-Canalons, que coincide con el tramo alto del río Polop, destaca principalmente por presentar un curso de agua durante todo el año con la flora y vegetación característica de este tipo de ecosistemas y por presentar un elevado valor paisajístico con grandes roquedos labrados sobre la caliza por la acción erosiva del río. Mención aparte merece su condición de corredor ecológico entre el Parque natural del Carrascal de la Font Roja y la Sierra de Mariola.

Este Racó es uno de los enclaves emblemáticos del municipio de Alcoy, dada la gran tradición que existe entre los alcoyanos de frecuentar este enclave como área de esparcimiento, por su proximidad al núcleo urbano.

Fue Declarado Paraje Natural Municipal por Acuerdo del Consejo de la Generalidad Valenciana de fecha 8 de febrero de 2002.

La unidad ambiental de mayor relevancia en el Paraje Natural Municipal es la de Ribera y Zonas de Agua. La vegetación característica ha quedado relegada a pequeños reductos donde aún se pueden apreciar chopos y sauces. La fauna, por otra parte, se encuentra mejor conservada. Entre los reptiles destaca la culebra de agua y el galápago europeo, y entre los peces la madrilla.

En el Paraje Natural se distinguen varias unidades ambientales como son:

• Riberas y zonas de agua

• Pinares de pino carrasco con vegetación arbustiva

• Cultivos agrícolas
        ",,"38.6792621,-0.5210898"
1307753,Rambla Salada - Los Lagos,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/rambla-salada-los-lagos/1307753,,"
          Es curiosa esta Ruta Senderista.  Recomendable su visita, eso si: Calzado comodo, gorra y mucha agua. No aconsejable los meses de Verano.
        ","38.208069,-0.9246304"
1307754,Parque de la Huerta,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/parque-de-la-huerta/1307754,"
          PARQUE DE LA HUERTA, bello paraje natural situado en plena huerta y pulmón de la localidad con una superficie de 30.000 m2. Cuentan con la presencia de un Auditorio cubierto con capacidad para albergar 3.000 personas y en el que se acogen espectáculo, representaciones, actos de la vida social y cultural del municipio. La armonía, la serenidad y sosiego que se respira a lo largo de todo el parque, invitan a pasear y poder abstraerse de los bulliciosos espacios urbanos que nos rodean habitualmente. Dentro de este maravilloso paraje resalta una gran variedad de flora que ameniza y hace más bello, si cabe, este lugar.
        ",,"38.1767841,-0.8672306"
1307755,Parque de Montaña Virgen del Rosario,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/parque-de-montana-virgen-del-rosario/1307755,"
          Muy cerca de la localidad y en plena sierra de Albatera se encuentra el maravilloso paraje PARQUE DE MONTAÑA VIRGEN DEL ROSARIO, completamente acondicionado para el ocio y disfrute de la naturaleza en todo su esplendor. Su privilegiada ubicación lo convierte en un excepcional mirador de toda la Vega Baja, en el que realizar multitud de actividades en pleno contacto con la naturaleza. Entre sus instalaciones encontramos: Tres casetas de 6 plazas cada una, una caseta de 9 plazas, una de acampada de 25 parcelas, un aula de naturaleza, embalse, hogariles zona de acampada, paneles informativos, aseos y duchas, parque infantil, cascadas – riachuelos – puente, torre vigía, rocódromo, ermita, barbacoa, sendero, etc…

También se puede disfrutar de un paseo en bicicleta, senderismo… o bien aventurarte en actividades como la escalada, parapente tirolina, rappel, etc…
        ",,"38.2351992,-0.8828946"
1308465,Parque Natural El Hondo,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/parque-natural-el-hondo/1308465,"
          Entre Crevillente, Elche, Catral y Dolores se encuentra un Parque Natural formado por múltiples lagunas que se alimentan del río Segura. 
Puedes encontrar anguilas, camarones, garzas, martinetes, águilas y aguiluchos entre otra fauna. La flora más abundante son juncos y carrizos. 
Los atardeceres en este parque son muy agradecidos para las cámaras fotográficas. 
Descubre este y otros lugares increíbles con la App gratuita Alicante Runaway. 
        ",,"38.1868971,-0.7899212"
1308537,Cabo de la Nao,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/cabo-de-la-nao/1308537,"
          El Cap de la Nau, frontera entre los golfos de Valencia y Alicante, es el extremo más oriental del litoral valenciano, justo en el punto más próximo a la isla de Ibiza, de la cual la separan unos 85 kilometros de mar. Su pródiga naturaleza lo convierte en una cita ineludible. De hecho, la Consellería de Medio Ambiente ha destacado su microreserva vegetal. A los pies del cabo puede visitarse la conocida Cova dels Orguens, una cavidad natural descrita por el naturalista Cavanilles a finales del siglo XVIII. Sus calas se presentan además como sugerentes refugios del Mediterráneo.

Su faro, de sección octogonal, tiene una altura de 20 metros, está situada a unos 122 metros sobre el nivel de la mar, mientras que su luz llega una distancia de 23 millas. Su señal nocturna consiste en una serie continuada de destellos.

A pesar de que la obra se subastó el 1 de julio de 1914 (por un total de 68.212 pesetas), el faro entró en funcionamiento el 26 de mayo de 1928. Ese retraso se debía a que se tuvo que hacer una carretera para poder llevar los materiales, un vial que se empezó el 3 de julio de 1923, que comunicaba el faro del cabo de la Nao con el barrio de Aduanas.

Sobre el promontorio del cabo de la Nao, antes de que se construyera el faro, se realizaron el 29 de diciembre de 1902, las pruebas de telegrafía inalámbricas entre la península e Ibiza, con un sistema diseñado por el valenciano Julio Cervera.
        ",,"38.7329049,0.2304933"
1308550,Punta del Castell,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/punta-del-castell/1308550,"
          Desde aquí se observa la Punta del Arenal, lugar que nos transporta a los inicios de nuestra era, cuando, en la segunda mitad del siglo I antes de Cristo, se desarrolló en el Norte de la actual playa de Arenal, actual “caleta del ministre"", un extraordinario asentamiento comercial, del que se conserva una gran balsa excavada, conocida como los “Baños de la Reina”. La elaboración de salazones y de salsas de pescado pudieron ser la principal actividad económica de la factoría allí descubierta.
        ",,"38.7721287,0.1932596"
1309007,Parque de la Vallesa,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/parque-de-la-vallesa/1309007,"
          Esta zona de esparcimiento y recreo, inaugurada en abril de 1996, ocupa una superficie de 10.000 m2. Se encuentra situada en la urbanización La Merced, cerca de la iglesia del mismo nombre.

El recinto, debidamente señalizado, conforma una zona verde de gran valor ecológico poblada de árboles y con vegetación de la Comarca.  Entre sus infraestructuras e instalaciones, podemos encontrar un sendero de tierra batida para pasear, áreas deportivas y de juegos infantiles, barbacoas,  mobiliario rústico y sanitarios.
        ",,"38.6606888,0.066777"
1309008,Zona Recreativa Serra D'Oltà,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/zona-recreativa-serra-dolta/1309008,"
          Situado en la Sierra de Oltà, dispone de espacio provisto para hacer fuego con parrillas, zona de fregaderos, aseos, mesas con bancos, zona de juegos y dos zonas de aparcamiento.
        ",,"38.658799,0.026179"
1309013,Embalse de Amadoiro,Parques / Naturaleza,/es/alicante/lugares-de-interes/parques-naturaleza/embalse-de-amadoiro/1309013,"
          El embalse se comenzó a construir en 1947 y tras 10 años de obras, se inauguró en 1957, está en funcionamiento. La presa del pantano es de 63 metros de altura y 318 metros de longitud, su capacidad es de 16 hm3, dispone de una superficie de 103 hectáreas y está situado entre las poblaciones de Villajoyosa y Orxeta; abastece de agua a Villajoyosa y a la ciudad de Benidorm.

El pantano ofrece unas bellas vistas tanto de la ciudad de la Vila, como de Benidorm y el mar, mientras nos descubre al pasear una fauna y una flora muy especial de la que podremos también disfrutar. La flora que se encuentra es muy mediterránea, pinos carrascos, romero, esparto, adelfas… además dispone de una variada fauna, si tienes un poco de suerte podrás observar garzas, cormoranes, percas, ranas, tortugas, águilas, cernícalos, conejos, ardillas, zorros e incluso algún jabalí.

El caudal del Amadorio varía durante todo el año, dependiendo de las estaciones, por lo que en cada visita podremos disfrutar de un paisaje diferente y nuevo.

Para conocer el Embalse de Amadorio en su totalidad necesitarás 3h ya que se bordea el pantano y sus 16 km. Esta ruta no tiene dificultad, no dispone de grandes subidas ni bajadas, simplemente puedes dar un paseo, no es necesario tampoco que lo realices el recorrido entero, puedes recorrer sólo algunos tramos y disfrutarlo igualmente; o bien parase a contemplar, hacer mindfulness en un lugar especial, tomar un picnic o pescar, porque está permitida la pesca en embarcaciones sin motor. Recomendamos si lo visitas en épocas de calor, que tengas previsión de llevar agua para hidratarte, protección solar y calzado cómodo.

El pantano dispone de aparcamiento, hay una pequeña área recreativa a la sombra donde poder descansar y si vas con niños, estos podrán jugar y divertirse.

Al llegar al embalse, rodeando la presa se observan dos silos que nos saludan con su majestuosidad. Cruzamos la presa, la cual majestuosa dispone de unas vistas impresionantes debido a su altura. En el lado opuesto de la presa nos espera un túnel que nos abre la puerta al bello paseo que nos espera.

El buen tiempo que hace en Villajoyosa te hará disfrutar de un bonito día de senderismo o paseo por el pantano. Una vez pasado el túnel, iniciamos la ruta, bordeando el pantano mientras disfrutamos de toda su belleza y esplendor, encontramos una carretera sin tráfico, la cual continuamos hasta el final, que nos conduce a una carretera con tráfico (aunque escaso), la cual nos lleva al puente de la carretera que une La Vila con Sella y Orxeta. En ese punto, debes decidir si quieres aventurarte y realizar el recorrido entero en dirección a la presa (por una carretera con bastante tráfico) o si prefieres volver atrás.

Durante el paseo caminarás entre pinos, disfrutarás del silencio, la paz y el peculiar paisaje, puedes hacer todo el recorrido andando, si eres amante del deporte puedes hacer running, cicloturismo, motocross, también se puede practicar la pesca, disfrutar con la fotografía o si vas con niños y amigos practicar el geocaching.

Mientras paseas te entretendrás con las espectaculares vistas del mar mediterráneo que contemplarás desde el embalse, divisarás desde el Cabo de Huertas hasta Villajoyosa, El Campello y la Bahía de Benidorm, así como algunas antiguas casas de campo de la zona.

No esperes más para descubrir esta belleza creada por el hombre, que sin duda te impactará por su majestuosidad, sus vistas y por el contacto con la naturaleza y la singularidad de éste pequeño rincón del litoral mediterráneo.
        ",,"38.5359229,-0.2655253"
